timestamp,accX,accY,accZ
0,-2.8000000000000003,-8.3,3.1
16,-2.4000000000000004,-8.1,2.9000000000000004
32,-2.3000000000000003,-8.3,2.5
48,-3.0,-10.0,1.3
64,-2.9000000000000004,-12.5,0.30000000000000004
80,-1.1,-13.4,0.0
96,0.0,-9.0,1.6
112,0.0,-9.0,1.6
128,0.0,-9.0,1.6
144,-0.6000000000000001,-7.9,1.7000000000000002
160,-0.9,-8.0,1.9000000000000001
176,-0.7000000000000001,-8.6,1.3
192,-0.5,-9.3,0.6000000000000001
208,-0.30000000000000004,-9.700000000000001,0.1
224,-0.30000000000000004,-10.0,0.0
240,-0.2,-10.100000000000001,0.2
256,-0.5,-9.8,0.5
272,-0.4,-9.200000000000001,1.0
288,0.5,-8.8,2.3000000000000003
304,0.5,-8.8,2.3000000000000003
320,0.30000000000000004,-9.700000000000001,2.5
336,-0.5,-10.200000000000001,2.5
352,-1.3,-9.9,2.5
368,-1.7000000000000002,-9.3,2.3000000000000003
384,-1.9000000000000001,-8.9,2.0
400,-2.0,-8.9,1.7000000000000002
416,-1.9000000000000001,-9.200000000000001,1.4000000000000001
432,-1.8,-9.4,1.3
448,-1.7000000000000002,-9.5,1.4000000000000001
464,-1.6,-9.1,1.8
480,-1.6,-9.1,1.8
496,-1.6,-8.8,1.9000000000000001
512,-1.6,-8.8,1.9000000000000001
528,-1.7000000000000002,-8.700000000000001,1.9000000000000001
544,-1.9000000000000001,-8.8,1.7000000000000002
560,-2.1,-9.1,1.5
576,-2.0,-9.3,1.4000000000000001
592,-1.3,-9.4,1.8
608,-1.3,-9.4,1.8
624,-1.0,-9.3,2.1
640,-0.7000000000000001,-9.200000000000001,2.2
656,-0.30000000000000004,-9.1,2.2
672,-0.1,-9.0,2.2
688,0.0,-9.1,2.3000000000000003
704,-0.1,-9.5,2.3000000000000003
720,-0.30000000000000004,-9.8,2.0
736,-0.5,-9.8,1.9000000000000001
752,-0.8,-9.600000000000001,2.0
768,-1.0,-9.1,2.6
784,-1.0,-9.1,2.6
800,-1.3,-9.4,3.0
816,-1.7000000000000002,-9.9,3.3000000000000003
832,-2.1,-10.5,3.5
848,-2.1,-10.9,3.1
864,-1.6,-10.600000000000001,2.4000000000000004
880,-1.3,-9.700000000000001,1.8
896,-1.1,-8.700000000000001,1.0
912,-1.1,-8.700000000000001,1.0
928,-1.0,-8.0,0.6000000000000001
944,-0.4,-7.800000000000001,0.4
960,0.6000000000000001,-7.800000000000001,0.30000000000000004
976,1.3,-8.200000000000001,1.2000000000000002
992,1.2000000000000002,-8.9,2.5
1008,0.2,-10.100000000000001,2.5
1024,-2.3000000000000003,-11.700000000000001,1.5
1040,-3.9000000000000004,-13.0,1.4000000000000001
1056,-4.0,-13.100000000000001,1.4000000000000001
1072,-2.8000000000000003,-9.600000000000001,1.4000000000000001
1088,-2.8000000000000003,-9.600000000000001,1.4000000000000001
1104,-2.3000000000000003,-8.700000000000001,1.5
1120,-1.8,-8.9,2.1
1136,-1.5,-9.3,2.2
1152,-1.2000000000000002,-9.4,2.3000000000000003
1168,-1.0,-8.8,2.4000000000000004
1184,-1.1,-8.1,2.8000000000000003
1200,-1.3,-7.6000000000000005,3.1
1216,-1.4000000000000001,-7.6000000000000005,3.0
1232,-1.4000000000000001,-7.7,3.1
1248,-1.5,-7.800000000000001,3.2
1264,-1.8,-8.0,3.2
1280,-2.1,-8.3,3.1
1296,-2.5,-8.6,2.9000000000000004
1312,-2.5,-8.6,2.9000000000000004
1328,-2.8000000000000003,-8.8,2.9000000000000004
1344,-3.2,-8.700000000000001,2.9000000000000004
1360,-3.6,-8.5,3.0
1376,-3.9000000000000004,-8.3,3.0
1392,-4.1000000000000005,-8.200000000000001,3.0
1408,-4.3,-8.4,2.8000000000000003
1424,-4.3,-8.8,2.5
1440,-4.1000000000000005,-9.0,2.3000000000000003
1456,-3.8000000000000003,-8.9,2.5
1472,-3.6,-8.6,3.0
1488,-3.3000000000000003,-8.3,3.0
1504,-3.0,-8.0,2.5
1520,-2.7,-7.7,2.5
1536,-2.3000000000000003,-8.4,2.4000000000000004
1552,-2.2,-14.5,0.8
1568,-2.2,-14.5,0.8
1584,-1.2000000000000002,-13.700000000000001,0.9
1600,-0.7000000000000001,-11.100000000000001,0.7000000000000001
1616,-1.6,-7.0,1.8
1632,-1.6,-7.0,1.8
1648,-1.9000000000000001,-7.2,1.5
1664,-1.2000000000000002,-8.200000000000001,0.7000000000000001
1680,-0.6000000000000001,-9.4,0.0
1696,-0.5,-10.3,0.2
1712,-0.5,-10.3,0.2
1728,0.1,-10.100000000000001,0.9
1744,0.8,-9.4,1.5
1760,1.3,-8.6,2.2
1776,1.0,-8.8,2.8000000000000003
1792,0.5,-9.4,3.5
1808,-1.2000000000000002,-9.4,3.6
1824,-1.2000000000000002,-9.4,3.6
1840,-2.0,-8.9,2.7
1856,-2.4000000000000004,-9.4,0.6000000000000001
1872,-2.4000000000000004,-9.4,0.6000000000000001
1888,-2.4000000000000004,-9.9,0.7000000000000001
1904,-2.4000000000000004,-9.9,1.2000000000000002
1920,-2.3000000000000003,-9.600000000000001,1.5
1936,-2.1,-9.1,1.7000000000000002
1952,-1.9000000000000001,-8.9,1.8
1968,-1.7000000000000002,-8.8,1.8
1984,-1.6,-8.9,1.9000000000000001
2000,-1.5,-9.0,2.0
2016,-1.4000000000000001,-9.0,2.1
2032,-1.3,-9.0,2.3000000000000003
2048,-1.2000000000000002,-9.0,2.4000000000000004
2064,-1.2000000000000002,-9.0,2.4000000000000004
2080,-1.1,-9.1,2.3000000000000003
2096,-0.5,-9.5,2.2
2112,-0.5,-9.5,2.2
2128,-0.5,-9.5,2.2
2144,-0.30000000000000004,-9.600000000000001,2.3000000000000003
2160,-0.4,-9.600000000000001,2.3000000000000003
2176,-0.7000000000000001,-9.600000000000001,2.2
2192,-1.0,-9.600000000000001,2.2
2208,-1.0,-9.600000000000001,2.2
2224,-0.8,-9.8,2.3000000000000003
2240,-0.7000000000000001,-9.9,2.6
2256,-1.0,-10.100000000000001,3.0
2272,-1.3,-10.100000000000001,3.1
2288,-1.5,-10.0,3.1
