timestamp,accX,accY,accZ
0,-2.2,-10.4,0.5
16,-2.6,-6.7,2.3000000000000003
32,-2.2,-7.300000000000001,3.4000000000000004
48,-1.6,-7.6000000000000005,4.800000000000001
64,-1.2000000000000002,-7.9,5.2
80,-0.8,-8.6,4.1000000000000005
96,-0.8,-8.6,4.1000000000000005
112,-0.30000000000000004,-9.1,3.2
128,0.0,-9.5,2.5
144,-0.2,-9.600000000000001,2.4000000000000004
160,-0.8,-9.4,2.9000000000000004
176,-1.4000000000000001,-9.200000000000001,2.8000000000000003
192,-2.2,-8.9,2.9000000000000004
208,-2.9000000000000004,-8.8,3.1
224,-3.1,-8.8,3.0
240,-3.2,-8.6,2.9000000000000004
256,-3.3000000000000003,-8.1,3.0
272,-3.4000000000000004,-7.5,3.3000000000000003
288,-3.5,-7.2,3.6
304,-3.9000000000000004,-7.1000000000000005,3.8000000000000003
320,-4.2,-7.2,3.6
336,-4.2,-7.4,4.1000000000000005
352,-4.7,-7.6000000000000005,4.7
368,-5.2,-8.0,4.7
384,-5.5,-8.6,4.3
400,-5.300000000000001,-9.1,4.1000000000000005
416,-5.2,-9.4,3.6
432,-5.2,-9.4,3.6
448,-3.7,-7.800000000000001,3.8000000000000003
464,-4.3,-6.6000000000000005,5.2
480,-5.0,-6.300000000000001,5.800000000000001
496,-5.0,-6.300000000000001,5.800000000000001
512,-4.800000000000001,-9.0,2.4000000000000004
528,-2.1,-12.5,1.4000000000000001
544,-0.6000000000000001,-12.600000000000001,1.9000000000000001
560,-2.9000000000000004,-12.0,0.2
576,-5.5,-12.3,-2.4000000000000004
592,-3.7,-10.200000000000001,-1.4000000000000001
608,-0.8,-5.5,1.9000000000000001
624,-0.1,-3.3000000000000003,3.1
640,-0.4,-4.800000000000001,1.9000000000000001
656,-0.2,-7.800000000000001,2.9000000000000004
672,0.2,-11.700000000000001,3.0
688,2.6,-13.600000000000001,1.3
704,4.4,-12.9,0.6000000000000001
720,3.5,-10.4,1.9000000000000001
736,1.8,-8.200000000000001,2.7
752,-0.30000000000000004,-8.1,3.5
768,-1.5,-9.200000000000001,2.7
784,-2.3000000000000003,-10.3,1.1
800,-2.8000000000000003,-10.100000000000001,1.0
816,-2.7,-9.3,1.6
832,-2.0,-8.700000000000001,1.7000000000000002
848,-1.2000000000000002,-8.5,1.5
864,-0.9,-8.6,1.5
880,-1.1,-8.9,1.3
896,-1.1,-8.9,1.3
912,-1.8,-9.0,1.4000000000000001
928,-1.8,-9.0,1.4000000000000001
944,-2.8000000000000003,-8.8,2.3000000000000003
960,-3.1,-8.700000000000001,2.7
976,-3.2,-8.5,2.7
992,-3.0,-8.700000000000001,2.6
1008,-2.7,-8.9,2.7
1024,-2.4000000000000004,-9.0,3.0
1040,-2.3000000000000003,-8.8,3.1
1056,-2.1,-8.8,3.0
1072,-1.9000000000000001,-8.9,2.8000000000000003
1088,-1.7000000000000002,-8.9,2.7
1104,-1.6,-8.9,2.5
1120,-1.6,-9.200000000000001,2.3000000000000003
1136,-1.8,-9.600000000000001,2.5
1152,-1.6,-9.5,2.6
1168,-1.9000000000000001,-9.200000000000001,2.4000000000000004
1184,-1.8,-9.0,2.2
1200,-1.7000000000000002,-8.9,2.2
1216,-1.6,-9.0,2.1
1232,-1.6,-9.200000000000001,2.1
1248,-1.9000000000000001,-9.1,2.2
1264,-2.1,-8.6,2.4000000000000004
1280,-1.7000000000000002,-7.9,2.7
1296,-1.7000000000000002,-7.9,2.7
1312,-2.3000000000000003,-8.1,3.4000000000000004
1328,-3.7,-8.6,3.9000000000000004
1344,-2.7,-7.9,3.3000000000000003
1360,-0.30000000000000004,-6.9,3.0
1376,0.9,-6.4,2.8000000000000003
1392,1.6,-6.800000000000001,1.4000000000000001
1408,3.3000000000000003,-7.800000000000001,-0.7000000000000001
1424,5.7,-9.4,0.30000000000000004
1440,6.300000000000001,-11.8,2.9000000000000004
1456,-1.0,-16.400000000000002,2.5
1472,-12.100000000000001,-21.400000000000002,-2.0
1488,-13.4,-20.700000000000003,-2.7
1504,-11.5,-17.0,-0.6000000000000001
1520,-7.4,-11.600000000000001,0.9
1536,-3.7,-6.7,2.0
1552,-3.1,-5.300000000000001,3.9000000000000004
1568,-2.7,-6.6000000000000005,6.2
1584,-1.9000000000000001,-7.9,6.5
1600,-1.4000000000000001,-8.1,5.1000000000000005
1616,-0.7000000000000001,-7.7,3.8000000000000003
1632,0.0,-7.2,3.2
1648,0.30000000000000004,-6.800000000000001,3.1
1664,0.1,-6.800000000000001,3.1
