timestamp,accX,accY,accZ
0,-0.8,-9.600000000000001,2.0
16,-0.9,-9.5,1.9000000000000001
32,-0.9,-9.4,1.8
48,-0.8,-9.4,1.8
64,-0.8,-9.3,1.7000000000000002
80,-0.8,-9.3,1.7000000000000002
96,-0.6000000000000001,-9.3,1.8
112,-0.5,-9.4,1.8
128,-0.30000000000000004,-9.5,1.8
144,-0.1,-9.5,1.7000000000000002
160,0.0,-9.600000000000001,1.6
176,-0.1,-9.5,1.6
192,-0.2,-9.5,1.7000000000000002
208,-0.30000000000000004,-9.5,1.6
224,-0.30000000000000004,-9.5,1.6
240,-0.30000000000000004,-9.5,1.6
256,-0.4,-9.4,1.6
272,-0.5,-9.4,1.6
288,-0.5,-9.4,1.7000000000000002
304,-0.6000000000000001,-9.4,1.7000000000000002
320,-0.7000000000000001,-9.5,1.8
336,-0.8,-9.600000000000001,1.8
352,-0.8,-9.700000000000001,1.7000000000000002
368,-0.8,-9.600000000000001,1.7000000000000002
384,-0.8,-9.4,1.6
400,-0.8,-9.3,1.7000000000000002
416,-0.6000000000000001,-9.3,1.8
432,-0.5,-9.4,1.8
448,-0.5,-9.5,1.8
464,-0.6000000000000001,-9.5,1.8
480,-0.6000000000000001,-9.5,1.8
496,-0.7000000000000001,-9.4,1.8
512,-0.8,-9.5,1.7000000000000002
528,-0.9,-9.600000000000001,1.6
544,-1.0,-9.600000000000001,1.6
560,-1.0,-9.5,1.6
576,-1.0,-9.5,1.7000000000000002
592,-1.0,-9.5,1.7000000000000002
608,-0.9,-9.5,1.6
624,-0.9,-9.4,1.6
640,-1.0,-9.4,1.7000000000000002
656,-1.0,-9.4,1.7000000000000002
672,-1.0,-9.3,1.7000000000000002
688,-1.1,-9.3,1.7000000000000002
704,-1.2000000000000002,-9.4,1.7000000000000002
720,-1.2000000000000002,-9.4,1.7000000000000002
736,-1.1,-9.4,1.7000000000000002
752,-1.0,-9.4,1.7000000000000002
768,-1.1,-9.5,1.7000000000000002
784,-1.1,-9.5,1.7000000000000002
800,-1.1,-9.4,1.7000000000000002
816,-1.1,-9.4,1.7000000000000002
832,-1.1,-9.4,1.7000000000000002
848,-1.1,-9.4,1.7000000000000002
864,-1.1,-9.4,1.7000000000000002
880,-1.1,-9.4,1.7000000000000002
896,-1.1,-9.3,1.7000000000000002
912,-1.2000000000000002,-9.3,1.8
928,-1.2000000000000002,-9.3,1.8
944,-1.3,-9.3,1.8
960,-1.3,-9.3,1.8
976,-1.3,-9.3,1.8
992,-1.3,-9.3,1.8
1008,-1.3,-9.3,1.8
1024,-1.3,-9.3,1.8
1040,-1.3,-9.3,1.8
