timestamp,accX,accY,accZ
0,-0.9,-9.1,2.8000000000000003
16,-0.7000000000000001,-9.3,2.6
32,-0.5,-9.200000000000001,2.9000000000000004
48,-0.6000000000000001,-9.1,3.0
64,-0.8,-9.1,3.0
80,-1.1,-9.0,3.0
96,-1.1,-9.0,3.0
112,-1.4000000000000001,-9.0,2.8000000000000003
128,-1.3,-9.1,2.7
144,-1.2000000000000002,-9.3,2.6
160,-1.1,-9.3,2.7
176,-1.0,-9.3,2.7
192,-1.0,-9.200000000000001,2.6
208,-0.9,-9.1,2.5
224,-0.8,-9.3,2.4000000000000004
240,-0.9,-9.3,2.5
256,-1.1,-9.200000000000001,2.5
272,-1.2000000000000002,-9.1,2.6
288,-1.2000000000000002,-9.1,2.6
304,-1.2000000000000002,-9.1,2.7
320,-1.4000000000000001,-9.1,2.7
336,-1.5,-9.200000000000001,2.5
352,-1.4000000000000001,-9.3,2.3000000000000003
368,-1.2000000000000002,-9.4,2.2
384,-1.0,-9.4,2.3000000000000003
400,-0.9,-9.3,2.5
416,-0.9,-9.200000000000001,2.4000000000000004
432,-0.9,-9.200000000000001,2.4000000000000004
448,-0.8,-9.3,2.3000000000000003
464,-0.8,-9.4,2.3000000000000003
480,-0.9,-9.5,2.3000000000000003
496,-0.9,-9.5,2.3000000000000003
512,-1.0,-9.4,2.3000000000000003
528,-1.0,-9.3,2.3000000000000003
544,-1.0,-9.200000000000001,2.4000000000000004
560,-1.1,-9.3,2.4000000000000004
576,-1.1,-9.3,2.3000000000000003
592,-1.1,-9.200000000000001,2.3000000000000003
608,-1.1,-9.200000000000001,2.4000000000000004
624,-1.2000000000000002,-9.3,2.4000000000000004
640,-1.3,-9.3,2.3000000000000003
656,-1.3,-9.3,2.3000000000000003
672,-1.4000000000000001,-9.3,2.2
688,-1.3,-9.200000000000001,2.3000000000000003
704,-1.3,-9.200000000000001,2.3000000000000003
720,-1.3,-9.200000000000001,2.3000000000000003
736,-1.3,-9.200000000000001,2.3000000000000003
752,-1.3,-9.200000000000001,2.2
768,-1.2000000000000002,-9.3,2.1
784,-1.1,-9.3,2.2
800,-1.3,-9.200000000000001,2.2
816,-1.4000000000000001,-9.200000000000001,2.2
832,-1.3,-9.3,2.1
848,-1.2000000000000002,-9.3,2.2
864,-1.3,-9.3,2.2
880,-1.4000000000000001,-9.200000000000001,2.2
896,-1.4000000000000001,-9.200000000000001,2.2
912,-1.3,-9.200000000000001,2.1
928,-1.2000000000000002,-9.3,2.2
944,-1.3,-9.200000000000001,2.3000000000000003
960,-1.3,-9.200000000000001,2.3000000000000003
976,-1.4000000000000001,-9.200000000000001,2.2
992,-1.4000000000000001,-9.200000000000001,2.2
1008,-1.3,-9.3,2.1
1024,-1.2000000000000002,-9.3,2.1
1040,-1.3,-9.200000000000001,2.1
1056,-1.2000000000000002,-9.200000000000001,2.2
1072,-1.1,-9.3,2.2
1088,-1.1,-9.3,2.3000000000000003
1104,-1.2000000000000002,-9.3,2.3000000000000003
1120,-1.2000000000000002,-9.200000000000001,2.2
1136,-1.2000000000000002,-9.200000000000001,2.2
1152,-1.2000000000000002,-9.200000000000001,2.2
1168,-1.2000000000000002,-9.3,2.3000000000000003
1184,-1.3,-9.200000000000001,2.4000000000000004
1200,-1.4000000000000001,-9.200000000000001,2.4000000000000004
1216,-1.5,-9.1,2.3000000000000003
1232,-1.5,-9.1,2.3000000000000003
1248,-1.4000000000000001,-9.200000000000001,2.3000000000000003
1264,-1.4000000000000001,-9.3,2.3000000000000003
1280,-1.3,-9.3,2.3000000000000003
1296,-1.3,-9.3,2.3000000000000003
1312,-1.4000000000000001,-9.200000000000001,2.5
1328,-1.5,-9.0,2.7
1344,-1.7000000000000002,-9.0,2.6
1360,-1.7000000000000002,-9.1,2.5
1376,-1.6,-9.200000000000001,2.4000000000000004
1392,-1.6,-9.200000000000001,2.6
1408,-1.7000000000000002,-9.0,2.7
1424,-1.7000000000000002,-8.9,2.6
1440,-1.5,-9.0,2.5
1456,-1.3,-9.1,2.5
1472,-1.3,-9.1,2.5
1488,-1.4000000000000001,-9.200000000000001,2.4000000000000004
1504,-1.4000000000000001,-9.200000000000001,2.4000000000000004
1520,-1.4000000000000001,-9.200000000000001,2.4000000000000004
1536,-1.3,-9.200000000000001,2.5
1552,-1.3,-9.200000000000001,2.6
1568,-1.4000000000000001,-9.200000000000001,2.7
1584,-1.4000000000000001,-9.1,2.8000000000000003
1600,-1.5,-9.1,2.7
1616,-1.5,-9.1,2.7
1632,-1.5,-9.0,2.7
1648,-1.6,-9.0,2.7
1664,-1.6,-9.1,2.7
1680,-1.6,-9.1,2.7
1696,-1.6,-9.1,2.7
1712,-1.7000000000000002,-9.0,2.9000000000000004
1728,-1.8,-9.0,2.8000000000000003
1744,-1.8,-9.0,2.7
1760,-1.8,-9.0,2.7
1776,-1.8,-9.0,2.7
1792,-1.8,-9.0,2.7
1808,-1.9000000000000001,-8.9,2.7
1824,-2.0,-8.9,2.6
1840,-1.9000000000000001,-8.9,2.6
1856,-1.8,-8.9,2.6
1872,-1.9000000000000001,-9.0,2.5
1888,-1.7000000000000002,-9.3,2.6
1904,-1.6,-9.200000000000001,2.8000000000000003
1920,-1.8,-9.0,2.8000000000000003
1936,-2.0,-8.9,2.6
1952,-1.9000000000000001,-8.9,2.4000000000000004
1968,-1.7000000000000002,-9.0,2.5
1984,-1.6,-9.0,2.5
2000,-1.5,-9.1,2.4000000000000004
2016,-1.6,-9.200000000000001,2.5
2032,-1.6,-9.200000000000001,2.5
2048,-1.6,-9.1,2.1
2064,-1.4000000000000001,-9.1,2.6
2080,-1.8,-8.8,3.5
2096,-1.8,-8.8,3.5
2112,-2.5,-8.700000000000001,3.0
2128,-2.5,-8.6,2.5
2144,-2.4000000000000004,-8.700000000000001,2.4000000000000004
2160,-2.1,-8.700000000000001,2.8000000000000003
2176,-2.0,-8.700000000000001,2.9000000000000004
2192,-2.0,-8.5,2.8000000000000003
2208,-2.1,-8.4,2.9000000000000004
2224,-2.1,-8.3,2.8000000000000003
2240,-2.1,-8.200000000000001,2.9000000000000004
2256,-2.0,-8.0,2.9000000000000004
2272,-2.1,-7.800000000000001,2.9000000000000004
2288,-2.4000000000000004,-7.7,2.7
2304,-2.2,-7.7,2.5
2320,-1.8,-7.7,2.6
2336,-1.5,-7.5,2.9000000000000004
2352,-1.1,-7.2,2.5
2368,-0.4,-6.5,2.3000000000000003
2384,-1.1,-6.4,2.6
2400,-2.7,-7.300000000000001,2.2
2416,-3.3000000000000003,-8.1,2.2
2432,-2.4000000000000004,-7.800000000000001,1.9000000000000001
2448,-1.3,-5.9,1.7000000000000002
2464,-0.7000000000000001,-3.4000000000000004,2.2
2480,-1.6,-1.7000000000000002,2.5
2496,-1.6,-1.7000000000000002,2.5
2512,-3.8000000000000003,-1.0,2.5
2528,-5.0,-1.5,2.9000000000000004
2544,-4.6000000000000005,-3.2,3.6
2560,-2.8000000000000003,-5.0,4.5
2576,-0.30000000000000004,-5.300000000000001,6.6000000000000005
2592,-0.2,-4.3,8.1
2608,-1.8,-2.5,7.300000000000001
2624,-2.8000000000000003,-1.9000000000000001,5.9
2640,-1.7000000000000002,-2.6,6.7
2656,-0.30000000000000004,-2.9000000000000004,8.0
2672,0.2,-2.7,8.5
2688,-0.1,-2.1,7.4
2704,-1.2000000000000002,-2.8000000000000003,6.5
2720,2.2,-0.1,16.900000000000002
2736,3.4000000000000004,-0.4,3.8000000000000003
2752,5.6000000000000005,0.6000000000000001,13.100000000000001
2768,-2.1,-1.0,6.6000000000000005
2784,-1.1,-1.7000000000000002,13.100000000000001
2800,0.6000000000000001,-0.6000000000000001,11.4
2816,-0.2,-2.1,13.8
2832,-1.2000000000000002,-2.6,15.600000000000001
2848,0.0,-0.5,17.900000000000002
2864,2.5,1.0,22.900000000000002
2880,3.3000000000000003,1.1,27.3
2896,3.3000000000000003,1.1,27.3
2912,3.0,0.30000000000000004,25.0
2928,2.2,0.5,20.3
2944,2.1,0.9,16.5
2960,1.9000000000000001,0.9,12.5
2976,1.5,0.4,10.200000000000001
2992,1.6,0.30000000000000004,8.8
3008,1.6,0.5,7.800000000000001
3024,1.6,1.0,6.6000000000000005
3040,2.0,2.1,6.5
3056,1.4000000000000001,1.4000000000000001,7.7
3072,1.4000000000000001,1.2000000000000002,8.700000000000001
3088,1.7000000000000002,2.5,8.700000000000001
3104,2.1,3.4000000000000004,8.8
