timestamp,accX,accY,accZ
0,-0.9,-9.700000000000001,1.3
16,-1.0,-9.600000000000001,1.2000000000000002
32,-1.2000000000000002,-9.4,1.2000000000000002
48,-1.4000000000000001,-9.4,1.2000000000000002
64,-1.5,-9.3,1.3
80,-1.6,-9.3,1.2000000000000002
96,-1.7000000000000002,-9.200000000000001,1.3
112,-1.7000000000000002,-9.200000000000001,1.3
128,-1.7000000000000002,-9.200000000000001,1.3
144,-1.7000000000000002,-9.200000000000001,1.4000000000000001
160,-1.7000000000000002,-9.200000000000001,1.3
176,-1.7000000000000002,-9.3,1.2000000000000002
192,-1.7000000000000002,-9.4,1.1
208,-1.7000000000000002,-9.5,1.1
224,-1.7000000000000002,-9.5,1.1
240,-1.6,-9.5,1.2000000000000002
256,-1.6,-9.4,1.2000000000000002
272,-1.5,-9.4,1.2000000000000002
288,-1.4000000000000001,-9.3,1.3
304,-1.4000000000000001,-9.200000000000001,1.2000000000000002
320,-1.4000000000000001,-9.200000000000001,1.2000000000000002
336,-1.3,-9.3,1.1
352,-1.2000000000000002,-9.3,1.2000000000000002
368,-1.2000000000000002,-9.3,1.2000000000000002
384,-1.2000000000000002,-9.3,1.2000000000000002
400,-1.2000000000000002,-9.4,1.2000000000000002
416,-1.3,-9.5,1.2000000000000002
432,-1.5,-9.600000000000001,1.2000000000000002
448,-1.7000000000000002,-9.700000000000001,1.2000000000000002
464,-1.8,-9.700000000000001,1.3
480,-1.8,-9.700000000000001,1.3
496,-1.9000000000000001,-9.5,1.2000000000000002
512,-1.8,-9.4,1.2000000000000002
528,-1.8,-9.4,1.2000000000000002
544,-1.8,-9.3,1.2000000000000002
560,-2.0,-9.200000000000001,1.3
576,-2.1,-9.200000000000001,1.4000000000000001
592,-2.3000000000000003,-9.1,1.3
608,-2.3000000000000003,-9.1,1.3
624,-2.3000000000000003,-9.200000000000001,1.2000000000000002
640,-2.2,-9.3,1.2000000000000002
656,-2.1,-9.4,1.3
672,-2.0,-9.3,1.3
688,-1.8,-9.200000000000001,1.3
704,-1.7000000000000002,-9.1,1.3
720,-1.6,-9.0,1.3
736,-1.7000000000000002,-9.1,1.4000000000000001
752,-1.8,-9.200000000000001,1.5
768,-2.1,-9.4,1.6
784,-2.3000000000000003,-9.5,1.5
800,-2.3000000000000003,-9.5,1.4000000000000001
816,-2.2,-9.3,1.3
832,-2.2,-9.3,1.2000000000000002
848,-2.2,-9.200000000000001,1.2000000000000002
864,-2.2,-9.200000000000001,1.2000000000000002
880,-2.2,-9.200000000000001,1.2000000000000002
896,-2.2,-9.3,1.2000000000000002
912,-2.2,-9.3,1.3
928,-2.2,-9.3,1.3
944,-2.2,-9.4,1.3
960,-2.3000000000000003,-9.5,1.3
976,-2.3000000000000003,-9.5,1.3
992,-2.4000000000000004,-9.3,1.4000000000000001
1008,-2.6,-9.200000000000001,1.5
1024,-2.9000000000000004,-9.3,1.7000000000000002
1040,-3.0,-9.4,1.6
1056,-2.9000000000000004,-9.4,1.5
1072,-2.7,-9.3,1.5
1088,-2.6,-9.3,1.5
1104,-2.4000000000000004,-9.3,1.5
1120,-2.4000000000000004,-9.3,1.5
1136,-2.4000000000000004,-9.200000000000001,1.5
1152,-2.4000000000000004,-9.200000000000001,1.5
1168,-2.2,-9.1,1.7000000000000002
1184,-2.1,-9.1,1.7000000000000002
1200,-2.2,-9.4,1.7000000000000002
1216,-2.2,-9.8,1.7000000000000002
1232,-2.5,-9.8,2.1
1248,-3.0,-9.4,2.3000000000000003
1264,-3.2,-9.0,2.3000000000000003
1280,-3.0,-9.200000000000001,2.1
1296,-2.7,-9.4,1.9000000000000001
1312,-2.7,-9.4,1.9000000000000001
1328,-2.7,-9.4,1.9000000000000001
1344,-3.0,-8.9,2.3000000000000003
1360,-3.2,-8.4,2.5
1376,-3.4000000000000004,-8.3,2.7
1392,-3.5,-8.3,2.8000000000000003
1408,-3.6,-8.4,2.7
1424,-3.6,-8.5,2.6
1440,-3.5,-8.5,2.5
1456,-3.4000000000000004,-8.5,2.6
1472,-3.6,-8.3,2.6
1488,-3.8000000000000003,-8.200000000000001,2.8000000000000003
1504,-4.1000000000000005,-8.1,2.9000000000000004
1520,-4.4,-8.200000000000001,2.8000000000000003
1536,-4.5,-8.200000000000001,2.7
1552,-4.4,-8.3,2.5
