timestamp,accX,accY,accZ
0,-1.2000000000000002,-9.5,1.3
16,-1.2000000000000002,-9.5,1.3
32,-1.2000000000000002,-9.5,1.3
48,-1.3,-9.4,1.3
64,-1.3,-9.4,1.3
80,-1.3,-9.5,1.3
96,-1.3,-9.5,1.3
112,-1.2000000000000002,-9.4,1.3
128,-1.2000000000000002,-9.4,1.3
144,-1.2000000000000002,-9.4,1.3
160,-1.2000000000000002,-9.4,1.3
176,-1.3,-9.4,1.3
192,-1.3,-9.4,1.3
208,-1.2000000000000002,-9.5,1.3
224,-1.2000000000000002,-9.5,1.3
240,-1.2000000000000002,-9.5,1.3
256,-1.2000000000000002,-9.4,1.3
272,-1.2000000000000002,-9.4,1.3
288,-1.2000000000000002,-9.4,1.3
304,-1.2000000000000002,-9.5,1.3
320,-1.2000000000000002,-9.5,1.3
336,-1.2000000000000002,-9.5,1.3
352,-1.2000000000000002,-9.4,1.3
368,-1.3,-9.4,1.3
384,-1.3,-9.4,1.3
400,-1.3,-9.4,1.3
416,-1.3,-9.4,1.3
432,-1.3,-9.4,1.3
448,-1.3,-9.4,1.3
464,-1.3,-9.4,1.3
480,-1.4000000000000001,-9.4,1.2000000000000002
496,-1.4000000000000001,-9.4,1.2000000000000002
512,-1.4000000000000001,-9.4,1.2000000000000002
528,-1.3,-9.5,1.2000000000000002
544,-1.3,-9.5,1.2000000000000002
560,-1.3,-9.5,1.2000000000000002
576,-1.3,-9.4,1.2000000000000002
592,-1.3,-9.4,1.2000000000000002
608,-1.3,-9.5,1.2000000000000002
624,-1.3,-9.5,1.2000000000000002
640,-1.3,-9.5,1.2000000000000002
656,-1.3,-9.5,1.3
672,-1.3,-9.5,1.3
688,-1.3,-9.4,1.3
704,-1.3,-9.4,1.3
720,-1.3,-9.4,1.3
736,-1.3,-9.4,1.3
752,-1.3,-9.4,1.3
768,-1.3,-9.5,1.3
784,-1.3,-9.4,1.3
800,-1.3,-9.5,1.3
816,-1.3,-9.5,1.3
832,-1.3,-9.4,1.3
848,-1.3,-9.4,1.3
864,-1.3,-9.5,1.3
880,-1.3,-9.5,1.3
896,-1.3,-9.5,1.3
912,-1.3,-9.5,1.3
928,-1.3,-9.5,1.3
944,-1.3,-9.4,1.3
960,-1.3,-9.4,1.3
976,-1.3,-9.5,1.3
992,-1.3,-9.4,1.3
1008,-1.3,-9.4,1.3
1024,-1.3,-9.5,1.3
1040,-1.3,-9.5,1.3
1056,-1.3,-9.5,1.3
1072,-1.3,-9.4,1.3
1088,-1.4000000000000001,-9.4,1.3
1104,-1.4000000000000001,-9.4,1.3
1120,-1.4000000000000001,-9.4,1.3
1136,-1.3,-9.5,1.3
1152,-1.3,-9.4,1.3
1168,-1.4000000000000001,-9.4,1.3
1184,-1.4000000000000001,-9.4,1.3
1200,-1.4000000000000001,-9.4,1.3
1216,-1.4000000000000001,-9.4,1.3
1232,-1.4000000000000001,-9.4,1.3
1248,-1.4000000000000001,-9.5,1.3
1264,-1.4000000000000001,-9.4,1.3
1280,-1.4000000000000001,-9.4,1.3
1296,-1.4000000000000001,-9.4,1.3
1312,-1.4000000000000001,-9.4,1.3
1328,-1.4000000000000001,-9.4,1.3
1344,-1.4000000000000001,-9.4,1.3
1360,-1.4000000000000001,-9.4,1.3
1376,-1.4000000000000001,-9.4,1.3
1392,-1.4000000000000001,-9.4,1.3
1408,-1.4000000000000001,-9.4,1.3
1424,-1.4000000000000001,-9.4,1.3
