timestamp,accX,accY,accZ
0,-1.5,-9.5,0.9
16,-1.5,-9.5,0.9
32,-1.6,-9.4,0.9
48,-1.6,-9.4,1.0
64,-1.6,-9.4,1.0
80,-1.6,-9.4,1.0
96,-1.6,-9.5,1.0
112,-1.6,-9.5,1.0
128,-1.6,-9.5,1.0
144,-1.6,-9.5,0.9
160,-1.6,-9.5,1.0
176,-1.6,-9.5,1.0
192,-1.6,-9.4,1.0
208,-1.6,-9.4,1.0
224,-1.7000000000000002,-9.4,1.0
240,-1.7000000000000002,-9.4,1.0
256,-1.7000000000000002,-9.4,1.0
272,-1.7000000000000002,-9.5,1.0
288,-1.7000000000000002,-9.5,1.0
304,-1.8,-9.5,1.0
320,-1.8,-9.5,1.0
336,-1.8,-9.5,1.0
352,-1.7000000000000002,-9.4,1.0
368,-1.7000000000000002,-9.4,1.0
384,-1.6,-9.4,1.0
400,-1.6,-9.4,1.0
416,-1.7000000000000002,-9.4,1.1
432,-1.7000000000000002,-9.4,1.0
448,-1.7000000000000002,-9.4,1.1
464,-1.7000000000000002,-9.4,1.1
480,-1.7000000000000002,-9.4,1.1
496,-1.6,-9.4,1.1
512,-1.7000000000000002,-9.4,1.1
528,-1.7000000000000002,-9.4,1.1
544,-1.7000000000000002,-9.4,1.1
560,-1.7000000000000002,-9.4,1.1
576,-1.7000000000000002,-9.4,1.1
592,-1.7000000000000002,-9.4,1.2000000000000002
608,-1.7000000000000002,-9.4,1.1
624,-1.8,-9.4,1.2000000000000002
640,-1.8,-9.4,1.2000000000000002
656,-1.8,-9.3,1.2000000000000002
672,-1.8,-9.4,1.2000000000000002
688,-1.8,-9.4,1.2000000000000002
704,-1.8,-9.4,1.2000000000000002
720,-1.8,-9.4,1.3
736,-1.8,-9.4,1.3
752,-1.8,-9.4,1.3
768,-1.8,-9.4,1.3
784,-1.8,-9.4,1.2000000000000002
800,-1.7000000000000002,-9.4,1.2000000000000002
816,-1.7000000000000002,-9.4,1.2000000000000002
832,-1.7000000000000002,-9.5,1.3
848,-1.7000000000000002,-9.4,1.3
864,-1.7000000000000002,-9.3,1.2000000000000002
880,-2.0,-9.4,1.2000000000000002
896,-1.8,-9.4,1.3
912,-1.7000000000000002,-9.5,1.3
928,-1.7000000000000002,-9.5,1.3
944,-1.8,-9.4,1.3
960,-1.8,-9.4,1.3
976,-1.8,-9.3,1.3
992,-1.8,-9.4,1.3
1008,-1.8,-9.4,1.3
1024,-1.8,-9.4,1.3
1040,-1.8,-9.4,1.3
1056,-1.8,-9.3,1.3
1072,-1.8,-9.3,1.3
1088,-1.8,-9.3,1.3
1104,-1.8,-9.3,1.4000000000000001
1120,-1.8,-9.4,1.4000000000000001
1136,-1.9000000000000001,-9.4,1.4000000000000001
1152,-1.9000000000000001,-9.3,1.4000000000000001
1168,-1.9000000000000001,-9.3,1.4000000000000001
1184,-1.9000000000000001,-9.200000000000001,1.5
1200,-2.0,-9.200000000000001,1.5
1216,-1.9000000000000001,-9.3,1.4000000000000001
1232,-1.9000000000000001,-9.3,1.5
1248,-1.9000000000000001,-9.4,1.5
1264,-1.9000000000000001,-9.3,1.5
1280,-1.9000000000000001,-9.3,1.5
1296,-1.9000000000000001,-9.3,1.5
1312,-2.0,-9.200000000000001,1.6
1328,-2.0,-9.200000000000001,1.6
1344,-2.1,-9.4,1.5
1360,-2.0,-9.5,1.5
1376,-2.0,-9.5,1.5
1392,-1.9000000000000001,-9.5,1.5
1408,-1.9000000000000001,-9.4,1.5
1424,-1.9000000000000001,-9.3,1.5
1440,-1.9000000000000001,-9.3,1.5
1456,-2.0,-9.3,1.5
1472,-2.0,-9.3,1.6
1488,-1.9000000000000001,-9.200000000000001,1.6
1504,-1.9000000000000001,-9.200000000000001,1.6
1520,-1.9000000000000001,-9.3,1.6
1536,-1.9000000000000001,-9.3,1.6
1552,-1.9000000000000001,-9.3,1.6
1568,-1.9000000000000001,-9.3,1.6
1584,-1.8,-9.200000000000001,1.6
1600,-1.9000000000000001,-9.200000000000001,1.7000000000000002
1616,-1.8,-9.200000000000001,1.7000000000000002
1632,-1.8,-9.200000000000001,1.7000000000000002
1648,-1.8,-9.3,1.7000000000000002
1664,-1.8,-9.4,1.7000000000000002
1680,-1.9000000000000001,-9.4,1.6
1696,-1.9000000000000001,-9.4,1.6
1712,-1.9000000000000001,-9.4,1.6
1728,-1.9000000000000001,-9.4,1.6
1744,-1.9000000000000001,-9.4,1.6
1760,-1.9000000000000001,-9.4,1.6
1776,-2.0,-9.4,1.6
1792,-2.0,-9.4,1.6
1808,-2.1,-9.600000000000001,1.5
1824,-2.1,-9.8,1.4000000000000001
1840,-2.1,-9.9,1.5
1856,-2.1,-9.8,1.6
1872,-2.2,-9.700000000000001,1.6
1888,-2.2,-9.700000000000001,1.4000000000000001
1904,-2.0,-9.600000000000001,1.4000000000000001
1920,-1.8,-9.5,1.4000000000000001
1936,-1.4000000000000001,-9.4,1.3
1952,-1.1,-9.3,1.3
1968,-1.0,-9.3,1.4000000000000001
1984,-1.2000000000000002,-9.3,1.5
2000,-1.3,-9.1,1.6
2016,-1.5,-9.0,1.6
2032,-1.5,-9.1,1.6
2048,-1.4000000000000001,-9.3,1.7000000000000002
2064,-1.3,-9.700000000000001,1.7000000000000002
2080,-1.3,-9.9,1.6
2096,-1.3,-9.600000000000001,1.3
2112,-1.4000000000000001,-9.200000000000001,1.1
2128,-1.4000000000000001,-9.200000000000001,1.1
2144,-1.5,-9.1,1.2000000000000002
2160,-1.3,-9.200000000000001,1.4000000000000001
2176,-1.2000000000000002,-9.5,1.1
2192,-1.1,-9.600000000000001,1.0
2208,-1.0,-9.5,1.2000000000000002
2224,-1.2000000000000002,-9.3,1.4000000000000001
2240,-1.5,-9.200000000000001,1.3
2256,-1.4000000000000001,-9.200000000000001,1.2000000000000002
2272,-1.1,-9.3,1.1
2288,-1.1,-9.3,0.9
2304,-0.7000000000000001,-9.3,1.2000000000000002
2320,-1.2000000000000002,-9.5,1.2000000000000002
2336,-0.6000000000000001,-9.5,1.4000000000000001
2352,-0.9,-9.700000000000001,1.3
2368,-0.8,-9.600000000000001,1.1
2384,-0.8,-9.5,1.1
2400,-0.7000000000000001,-9.4,1.2000000000000002
2416,-0.7000000000000001,-9.3,1.2000000000000002
2432,-0.7000000000000001,-9.3,1.2000000000000002
2448,-0.7000000000000001,-9.4,1.2000000000000002
2464,-0.7000000000000001,-9.4,1.1
2480,-0.8,-9.4,1.1
2496,-0.8,-9.3,1.1
2512,-0.9,-9.4,1.0
2528,-0.9,-9.4,1.0
