timestamp,accX,accY,accZ
0,-5.5,-2.4000000000000004,7.800000000000001
16,-5.6000000000000005,-2.6,7.9
32,-5.4,-2.6,7.7
48,-5.4,-2.6,7.6000000000000005
64,-5.4,-2.6,7.6000000000000005
80,-5.300000000000001,-2.5,7.5
96,-5.4,-2.5,7.6000000000000005
112,-5.4,-2.5,7.6000000000000005
128,-5.300000000000001,-2.6,7.7
144,-5.2,-2.7,7.7
160,-5.1000000000000005,-2.8000000000000003,7.7
176,-5.1000000000000005,-2.8000000000000003,7.7
192,-5.1000000000000005,-2.8000000000000003,7.7
208,-5.2,-2.8000000000000003,7.9
224,-5.300000000000001,-2.7,7.9
240,-5.300000000000001,-2.7,7.9
256,-5.300000000000001,-2.7,7.9
272,-5.2,-2.5,7.800000000000001
288,-5.300000000000001,-2.5,7.9
304,-5.300000000000001,-2.5,7.9
320,-5.2,-2.7,7.9
336,-5.0,-2.6,7.800000000000001
352,-5.0,-2.6,7.800000000000001
368,-4.9,-2.6,7.9
384,-4.800000000000001,-2.7,8.0
400,-4.800000000000001,-2.6,8.1
416,-4.7,-2.6,8.3
432,-4.7,-2.6,8.3
448,-4.7,-2.4000000000000004,8.200000000000001
464,-4.7,-2.4000000000000004,8.200000000000001
480,-4.7,-2.4000000000000004,8.200000000000001
496,-4.5,-2.7,8.200000000000001
512,-4.5,-2.7,8.200000000000001
528,-4.4,-2.6,8.3
544,-4.6000000000000005,-2.5,8.4
560,-4.6000000000000005,-2.5,8.4
576,-4.6000000000000005,-2.7,8.200000000000001
592,-4.5,-2.6,8.1
608,-4.5,-2.6,8.1
624,-4.5,-2.5,8.3
640,-4.6000000000000005,-2.4000000000000004,8.200000000000001
656,-4.5,-2.4000000000000004,8.1
672,-4.5,-2.4000000000000004,8.1
688,-4.4,-2.0,7.9
704,-4.4,-2.0,8.0
720,-4.4,-2.3000000000000003,8.0
736,-4.4,-2.3000000000000003,8.0
752,-4.3,-2.0,8.0
768,-4.4,-1.8,8.200000000000001
784,-4.4,-1.8,8.200000000000001
800,-4.5,-1.8,8.6
816,-4.7,-1.5,8.4
832,-4.800000000000001,-1.6,8.5
848,-4.800000000000001,-1.6,8.5
864,-4.5,-1.8,8.6
880,-4.6000000000000005,-1.7000000000000002,8.6
896,-4.7,-1.8,8.5
912,-4.7,-1.8,8.5
928,-4.7,-1.8,8.5
944,-4.5,-2.4000000000000004,8.3
960,-4.6000000000000005,-2.4000000000000004,8.4
976,-4.6000000000000005,-2.4000000000000004,8.4
992,-4.7,-2.2,7.9
1008,-4.6000000000000005,-1.9000000000000001,7.800000000000001
1024,-4.7,-2.0,8.1
1040,-4.7,-2.0,8.1
1056,-4.7,-1.5,8.3
1072,-4.5,-1.5,8.0
1088,-4.5,-1.5,8.0
1104,-4.2,-1.0,8.200000000000001
1120,-4.3,-1.0,7.9
1136,-4.2,-1.2000000000000002,7.800000000000001
1152,-4.2,-1.2000000000000002,7.800000000000001
1168,-4.6000000000000005,-0.8,7.800000000000001
1184,-4.6000000000000005,-0.5,7.6000000000000005
1200,-4.6000000000000005,-0.5,7.6000000000000005
1216,-4.6000000000000005,-0.1,7.7
